simulation_id;case_directory;scenario;phase;variant_combination;combination_probability;hydrology;flooding_warning;flooding_nodes;swmm_instability_warning;swmm_not_converging_percent;swmm_instability_elements;qmax_Fensterstollen_m3s;qmax_Entw_Stollen_m3s;qmax_Brunnmuehle_Teich_m3s;qmax_TWT_Portail_Est_61_665_m3s
sim_0057;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0057;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0;0.0844401666544;T50;NO;;YES;76.2;Node Brunnm_Fassung (76.20%), Node Brunnmuehle(Teich) (76.20%), Node Fensterstollen (76.20%), Node Gischeren (76.20%), Node Schuettstein (76.20%);1.69419;0.0286038;0.520922;0
sim_0058;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0058;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_1;0.000766863269313;T50;NO;;YES;76.2;Node Brunnm_Fassung (76.20%), Node Brunnmuehle(Teich) (76.20%), Node Fensterstollen (76.20%), Node Gischeren (76.20%), Node Schuettstein (76.20%);1.69419;0.0286038;0.520922;0
sim_0059;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0059;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_2;0.000766863269313;T50;NO;;YES;76.2;Node Brunnm_Fassung (76.20%), Node Brunnmuehle(Teich) (76.20%), Node Fensterstollen (76.20%), Node Gischeren (76.20%), Node Schuettstein (76.20%);1.69419;0.0286038;0.520922;0
sim_0060;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0060;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_3;0.000766863269313;T50;NO;;YES;76.45;Node Brunnm_Fassung (76.45%), Node Brunnmuehle(Teich) (76.45%), Node Fensterstollen (76.45%), Node Gischeren (76.45%), Node Schuettstein (76.45%);1.69721;0.0287947;0.520898;0.000395014
sim_0061;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0061;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_4;0.000766863269313;T50;NO;;YES;80.93;Node Brunnm_Fassung (80.93%), Node Brunnmuehle(Teich) (80.93%), Node Fensterstollen (80.93%), Node Gischeren (80.93%), Node Schuettstein (80.93%);1.53245;0.0251859;0.486781;1.29685
sim_0062;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0062;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_0;0.0844401666544;T50;NO;;YES;76.2;Node Brunnm_Fassung (76.20%), Node Brunnmuehle(Teich) (76.20%), Node Fensterstollen (76.20%), Node Gischeren (76.20%), Node Schuettstein (76.20%);1.69419;0.0286038;0.520922;0
sim_0063;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0063;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_1;0.000766863269313;T50;NO;;YES;76.2;Node Brunnm_Fassung (76.20%), Node Brunnmuehle(Teich) (76.20%), Node Fensterstollen (76.20%), Node Gischeren (76.20%), Node Schuettstein (76.20%);1.69419;0.0286038;0.520922;0
sim_0064;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0064;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_2;0.000766863269313;T50;NO;;YES;76.2;Node Brunnm_Fassung (76.20%), Node Brunnmuehle(Teich) (76.20%), Node Fensterstollen (76.20%), Node Gischeren (76.20%), Node Schuettstein (76.20%);1.69419;0.0286038;0.520922;0
sim_0065;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0065;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_3;0.000766863269313;T50;NO;;YES;76.45;Node Brunnm_Fassung (76.45%), Node Brunnmuehle(Teich) (76.45%), Node Fensterstollen (76.45%), Node Gischeren (76.45%), Node Schuettstein (76.45%);1.69721;0.0287947;0.520898;0.000394087
sim_0066;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0066;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_4;0.000766863269313;T50;NO;;YES;80.06;Node Brunnm_Fassung (80.06%), Node Brunnmuehle(Teich) (80.06%), Node Fensterstollen (80.06%), Node Gischeren (80.06%), Node Schuettstein (80.06%);1.53263;0.0255918;0.486669;1.0993
sim_0067;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0067;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_3__1_2a-1_2a_0;0.0199372615712;T50;NO;;YES;75.55;Node Brunnm_Fassung (75.55%), Node Brunnmuehle(Teich) (75.55%), Node Fensterstollen (75.55%), Node Gischeren (75.55%), Node Schuettstein (75.55%);1.77671;0.0292995;0.520438;0.0705087
sim_0068;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0068;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_3__1_2a-1_2a_1;0.000181064938588;T50;NO;;YES;74.45;Node Brunnm_Fassung (74.45%), Node Brunnmuehle(Teich) (74.45%), Node Fensterstollen (74.45%), Node Gischeren (74.45%), Node Schuettstein (74.45%);1.77667;0.0292994;0.520435;0.0740834
sim_0069;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0069;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_3__1_2a-1_2a_2;0.000181064938588;T50;NO;;YES;74.31;Node Brunnm_Fassung (74.31%), Node Brunnmuehle(Teich) (74.31%), Node Fensterstollen (74.31%), Node Gischeren (74.31%), Node Schuettstein (74.31%);1.77671;0.0292998;0.520435;0.0739312
sim_0070;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0070;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_3__1_2a-1_2a_3;0.000181064938588;T50;NO;;YES;74.52;Node Brunnm_Fassung (74.52%), Node Brunnmuehle(Teich) (74.52%), Node Fensterstollen (74.52%), Node Gischeren (74.52%), Node Schuettstein (74.52%);1.77151;0.0294247;0.520422;0.0698258
sim_0071;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0071;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_3__1_2a-1_2a_4;0.000181064938588;T50;NO;;YES;60.76;Node Brunnm_Fassung (60.76%), Node Brunnmuehle(Teich) (60.76%), Node Fensterstollen (60.76%), Node Gischeren (60.76%), Node Schuettstein (60.76%);1.64357;0.0343033;0.489309;2.22582
sim_0072;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0072;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_0;0.0149012058802;T50;NO;;YES;76.2;Node Brunnm_Fassung (76.20%), Node Brunnmuehle(Teich) (76.20%), Node Fensterstollen (76.20%), Node Gischeren (76.20%), Node Schuettstein (76.20%);1.69419;0.0286038;0.520922;0
sim_0073;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0073;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_1;0.000135328812232;T50;NO;;YES;76.2;Node Brunnm_Fassung (76.20%), Node Brunnmuehle(Teich) (76.20%), Node Fensterstollen (76.20%), Node Gischeren (76.20%), Node Schuettstein (76.20%);1.69419;0.0286038;0.520922;0
sim_0074;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0074;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_2;0.000135328812232;T50;NO;;YES;76.2;Node Brunnm_Fassung (76.20%), Node Brunnmuehle(Teich) (76.20%), Node Fensterstollen (76.20%), Node Gischeren (76.20%), Node Schuettstein (76.20%);1.69419;0.0286038;0.520922;0
sim_0075;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0075;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_3;0.000135328812232;T50;NO;;YES;76.45;Node Brunnm_Fassung (76.45%), Node Brunnmuehle(Teich) (76.45%), Node Fensterstollen (76.45%), Node Gischeren (76.45%), Node Schuettstein (76.45%);1.69721;0.0287947;0.520898;0.000382203
sim_0076;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0076;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_4;0.000135328812232;T50;NO;;YES;78.69;Node Brunnm_Fassung (78.69%), Node Brunnmuehle(Teich) (78.69%), Node Fensterstollen (78.69%), Node Gischeren (78.69%), Node Schuettstein (78.69%);1.53101;0.023946;0.487004;0.813876
sim_0077;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0077;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_1+1_1b_3__1_2a-1_2a_0;0.00351834027727;T50;NO;;YES;74.83;Node Brunnm_Fassung (74.83%), Node Brunnmuehle(Teich) (74.83%), Node Fensterstollen (74.83%), Node Gischeren (74.83%), Node Schuettstein (74.83%);1.77643;0.0292592;0.520451;0.0613953
sim_0078;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0078;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_0;0.00351834027727;T50;NO;;YES;75.14;Node Brunnm_Fassung (75.14%), Node Brunnmuehle(Teich) (75.14%), Node Fensterstollen (75.14%), Node Gischeren (75.14%), Node Schuettstein (75.14%);1.78602;0.0293217;0.520447;0.057301
sim_0079;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0079;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_0;0.000620883578341;T50;NO;;YES;73.9;Node Brunnm_Fassung (73.90%), Node Brunnmuehle(Teich) (73.90%), Node Fensterstollen (73.90%), Node Gischeren (73.90%), Node Schuettstein (73.90%);1.78605;0.0293221;0.520452;0.0516885
sim_0080;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0080;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_0;0.0844401666544;T50;NO;;YES;76.2;Node Brunnm_Fassung (76.20%), Node Brunnmuehle(Teich) (76.20%), Node Fensterstollen (76.20%), Node Gischeren (76.20%), Node Schuettstein (76.20%);1.69419;0.0286038;0.520922;0
sim_0081;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0081;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_1;0.000766863269313;T50;NO;;YES;76.2;Node Brunnm_Fassung (76.20%), Node Brunnmuehle(Teich) (76.20%), Node Fensterstollen (76.20%), Node Gischeren (76.20%), Node Schuettstein (76.20%);1.69419;0.0286038;0.520922;0
sim_0082;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0082;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_2;0.000766863269313;T50;NO;;YES;76.2;Node Brunnm_Fassung (76.20%), Node Brunnmuehle(Teich) (76.20%), Node Fensterstollen (76.20%), Node Gischeren (76.20%), Node Schuettstein (76.20%);1.69419;0.0286038;0.520922;0
sim_0083;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0083;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_3;0.000766863269313;T50;NO;;YES;76.45;Node Brunnm_Fassung (76.45%), Node Brunnmuehle(Teich) (76.45%), Node Fensterstollen (76.45%), Node Gischeren (76.45%), Node Schuettstein (76.45%);1.69721;0.0287947;0.520898;0.000374096
sim_0084;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0084;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_4;0.000766863269313;T50;NO;;YES;66.79;Node Brunnm_Fassung (66.79%), Node Brunnmuehle(Teich) (66.79%), Node Fensterstollen (66.79%), Node Gischeren (66.79%), Node Schuettstein (66.79%);1.67783;0.0308196;0.490255;1.65701
sim_0085;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0085;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_1__1_2a-1_2a_0;0.0149012058802;T50;NO;;YES;76.2;Node Brunnm_Fassung (76.20%), Node Brunnmuehle(Teich) (76.20%), Node Fensterstollen (76.20%), Node Gischeren (76.20%), Node Schuettstein (76.20%);1.69419;0.0286038;0.520922;0
sim_0086;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0086;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_1__1_2a-1_2a_1;0.000135328812232;T50;NO;;YES;76.2;Node Brunnm_Fassung (76.20%), Node Brunnmuehle(Teich) (76.20%), Node Fensterstollen (76.20%), Node Gischeren (76.20%), Node Schuettstein (76.20%);1.69419;0.0286038;0.520922;0
sim_0087;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0087;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_1__1_2a-1_2a_2;0.000135328812232;T50;NO;;YES;76.2;Node Brunnm_Fassung (76.20%), Node Brunnmuehle(Teich) (76.20%), Node Fensterstollen (76.20%), Node Gischeren (76.20%), Node Schuettstein (76.20%);1.69419;0.0286038;0.520922;0
sim_0088;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0088;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_1__1_2a-1_2a_3;0.000135328812232;T50;NO;;YES;76.45;Node Brunnm_Fassung (76.45%), Node Brunnmuehle(Teich) (76.45%), Node Fensterstollen (76.45%), Node Gischeren (76.45%), Node Schuettstein (76.45%);1.69721;0.0287947;0.520898;0.000361559
sim_0089;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0089;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_1__1_2a-1_2a_4;0.000135328812232;T50;NO;;YES;74.45;Node Brunnm_Fassung (74.45%), Node Brunnmuehle(Teich) (74.45%), Node Fensterstollen (74.45%), Node Gischeren (74.45%), Node Schuettstein (74.45%);1.5324;0.0251044;0.4868;1.29119
sim_0090;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0090;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_2__1_2a-1_2a_0;0.0149012058802;T50;NO;;YES;76.2;Node Brunnm_Fassung (76.20%), Node Brunnmuehle(Teich) (76.20%), Node Fensterstollen (76.20%), Node Gischeren (76.20%), Node Schuettstein (76.20%);1.69419;0.0286038;0.520922;0
sim_0091;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0091;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_2__1_2a-1_2a_1;0.000135328812232;T50;NO;;YES;76.2;Node Brunnm_Fassung (76.20%), Node Brunnmuehle(Teich) (76.20%), Node Fensterstollen (76.20%), Node Gischeren (76.20%), Node Schuettstein (76.20%);1.69419;0.0286038;0.520922;0
sim_0092;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0092;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_2__1_2a-1_2a_2;0.000135328812232;T50;NO;;YES;76.2;Node Brunnm_Fassung (76.20%), Node Brunnmuehle(Teich) (76.20%), Node Fensterstollen (76.20%), Node Gischeren (76.20%), Node Schuettstein (76.20%);1.69419;0.0286038;0.520922;0
sim_0093;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0093;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_2__1_2a-1_2a_3;0.000135328812232;T50;NO;;YES;76.45;Node Brunnm_Fassung (76.45%), Node Brunnmuehle(Teich) (76.45%), Node Fensterstollen (76.45%), Node Gischeren (76.45%), Node Schuettstein (76.45%);1.69721;0.0287947;0.520898;0.000360691
sim_0094;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0094;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_2__1_2a-1_2a_4;0.000135328812232;T50;NO;;YES;80.54;Node Brunnm_Fassung (80.54%), Node Brunnmuehle(Teich) (80.54%), Node Fensterstollen (80.54%), Node Gischeren (80.54%), Node Schuettstein (80.54%);1.53274;0.0260751;0.486621;1.04818
sim_0095;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0095;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_3__1_2a-1_2a_0;0.00351834027727;T50;NO;;YES;74.62;Node Brunnm_Fassung (74.62%), Node Brunnmuehle(Teich) (74.62%), Node Fensterstollen (74.62%), Node Gischeren (74.62%), Node Schuettstein (74.62%);1.78628;0.0293625;0.520429;0.0638024
sim_0096;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0096;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_0;0.00262962456709;T50;NO;;YES;76.2;Node Brunnm_Fassung (76.20%), Node Brunnmuehle(Teich) (76.20%), Node Fensterstollen (76.20%), Node Gischeren (76.20%), Node Schuettstein (76.20%);1.69419;0.0286038;0.520922;0
sim_0097;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0097;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_1+1_1b_3__1_2a-1_2a_0;0.000620883578341;T50;NO;;YES;75.69;Node Brunnm_Fassung (75.69%), Node Brunnmuehle(Teich) (75.69%), Node Fensterstollen (75.69%), Node Gischeren (75.69%), Node Schuettstein (75.69%);1.78541;0.0293203;0.520443;0.0555326
sim_0098;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0098;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_0;0.000620883578341;T50;NO;;YES;74.31;Node Brunnm_Fassung (74.31%), Node Brunnmuehle(Teich) (74.31%), Node Fensterstollen (74.31%), Node Gischeren (74.31%), Node Schuettstein (74.31%);1.78599;0.029322;0.520447;0.0517461
sim_0099;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0099;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_0;0.000109567690295;T50;NO;;YES;74.34;Node Brunnm_Fassung (74.34%), Node Brunnmuehle(Teich) (74.34%), Node Fensterstollen (74.34%), Node Gischeren (74.34%), Node Schuettstein (74.34%);1.79541;0.0293844;0.520444;0.0467225
sim_0100;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0100;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_0__1_2a-1_2a_0;0.0844401666544;T50;NO;;YES;76.2;Node Brunnm_Fassung (76.20%), Node Brunnmuehle(Teich) (76.20%), Node Fensterstollen (76.20%), Node Gischeren (76.20%), Node Schuettstein (76.20%);1.69419;0.0286038;0.520922;0
sim_0101;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0101;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_0__1_2a-1_2a_1;0.000766863269313;T50;NO;;YES;76.2;Node Brunnm_Fassung (76.20%), Node Brunnmuehle(Teich) (76.20%), Node Fensterstollen (76.20%), Node Gischeren (76.20%), Node Schuettstein (76.20%);1.69419;0.0286038;0.520922;0
sim_0102;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0102;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_0__1_2a-1_2a_2;0.000766863269313;T50;NO;;YES;76.2;Node Brunnm_Fassung (76.20%), Node Brunnmuehle(Teich) (76.20%), Node Fensterstollen (76.20%), Node Gischeren (76.20%), Node Schuettstein (76.20%);1.69419;0.0286038;0.520922;0
sim_0103;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0103;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_0__1_2a-1_2a_3;0.000766863269313;T50;NO;;YES;76.45;Node Brunnm_Fassung (76.45%), Node Brunnmuehle(Teich) (76.45%), Node Fensterstollen (76.45%), Node Gischeren (76.45%), Node Schuettstein (76.45%);1.69721;0.0287947;0.520898;0.000369642
sim_0104;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0104;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_0__1_2a-1_2a_4;0.000766863269313;T50;NO;;YES;72.97;Node Brunnm_Fassung (72.97%), Node Brunnmuehle(Teich) (72.97%), Node Fensterstollen (72.97%), Node Gischeren (72.97%), Node Schuettstein (72.97%);1.53324;0.0268723;0.490747;1.36248
sim_0105;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0105;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_1__1_2a-1_2a_0;0.0149012058802;T50;NO;;YES;76.2;Node Brunnm_Fassung (76.20%), Node Brunnmuehle(Teich) (76.20%), Node Fensterstollen (76.20%), Node Gischeren (76.20%), Node Schuettstein (76.20%);1.69419;0.0286038;0.520922;0
sim_0106;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0106;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_1__1_2a-1_2a_1;0.000135328812232;T50;NO;;YES;76.2;Node Brunnm_Fassung (76.20%), Node Brunnmuehle(Teich) (76.20%), Node Fensterstollen (76.20%), Node Gischeren (76.20%), Node Schuettstein (76.20%);1.69419;0.0286038;0.520922;0
sim_0107;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0107;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_1__1_2a-1_2a_2;0.000135328812232;T50;NO;;YES;76.2;Node Brunnm_Fassung (76.20%), Node Brunnmuehle(Teich) (76.20%), Node Fensterstollen (76.20%), Node Gischeren (76.20%), Node Schuettstein (76.20%);1.69419;0.0286038;0.520922;0
sim_0108;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0108;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_1__1_2a-1_2a_3;0.000135328812232;T50;NO;;YES;76.45;Node Brunnm_Fassung (76.45%), Node Brunnmuehle(Teich) (76.45%), Node Fensterstollen (76.45%), Node Gischeren (76.45%), Node Schuettstein (76.45%);1.69721;0.0287947;0.520898;0.000357222
sim_0109;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0109;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_1__1_2a-1_2a_4;0.000135328812232;T50;NO;;YES;77.39;Node Brunnm_Fassung (77.39%), Node Brunnmuehle(Teich) (77.39%), Node Fensterstollen (77.39%), Node Gischeren (77.39%), Node Schuettstein (77.39%);1.53277;0.0262065;0.488851;1.04436
sim_0110;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0110;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_2__1_2a-1_2a_0;0.0149012058802;T50;NO;;YES;76.2;Node Brunnm_Fassung (76.20%), Node Brunnmuehle(Teich) (76.20%), Node Fensterstollen (76.20%), Node Gischeren (76.20%), Node Schuettstein (76.20%);1.69419;0.0286038;0.520922;0
sim_0111;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T50\1_2a\sim_0111;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_2__1_2a-1_2a_1;0.000135328812232;T50;NO;;YES;76.2;Node Brunnm_Fassung (76.20%), Node Brunnmuehle(Teich) (76.20%), Node Fensterstollen (76.20%), Node Gischeren (76.20%), Node Schuettstein (76.20%);1.69419;0.0286038;0.520922;0
