simulation_id;case_directory;scenario;phase;variant_combination;combination_probability;hydrology;flooding_warning;flooding_nodes;swmm_instability_warning;swmm_not_converging_percent;swmm_instability_elements;qmax_Fensterstollen_m3s;qmax_Entw_Stollen_m3s;qmax_Brunnmuehle_Teich_m3s;qmax_TWT_Portail_Est_61_665_m3s
sim_3558;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_4b\sim_3558;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_2__1_4a-1_4a_0__1_4b-1_4b_1;0.000125705615125;T10;NO;;YES;46.05;Node Brunnm_Fassung (46.05%), Node Brunnmuehle(Teich) (46.05%), Node Fensterstollen (46.05%), Node Gischeren (46.05%), Node Schuettstein (46.05%);2.85992;0.0577863;0.302809;0.00224703
sim_3559;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_4b\sim_3559;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_2__1_4a-1_4a_0__1_4b-1_4b_2;0.000125705615125;T10;YES;SonSto_porte;YES;52.02;Node Brunnm_Fassung (52.02%), Node Brunnmuehle(Teich) (52.02%), Node Fensterstollen (52.02%), Node Gischeren (52.02%), Node Schuettstein (52.02%);2.66057;0.0774054;0.411781;0.00329831
sim_3560;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_4b\sim_3560;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_2__1_4a-1_4a_1__1_4b-1_4b_0;0.000235332605059;T10;YES;SonSto_porte;YES;38.67;Node Brunnm_Fassung (38.67%), Node Brunnmuehle(Teich) (38.67%), Node Fensterstollen (38.67%), Node Gischeren (38.67%), Node Schuettstein (38.67%);2.16874;0.0776002;0.356413;0.00158497
sim_3561;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_4b\sim_3561;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_2__1_4a-1_4a_2__1_4b-1_4b_0;0.000235332605059;T10;NO;;YES;46.89;Node Brunnm_Fassung (46.89%), Node Brunnmuehle(Teich) (46.89%), Node Fensterstollen (46.89%), Node Gischeren (46.89%), Node Schuettstein (46.89%);2.85737;0.0583312;0.272724;0.0022586
sim_3562;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_4b\sim_3562;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_3__1_4a-1_4a_0__1_4b-1_4b_0;0.00034132566329;T10;NO;;YES;57.81;Node Brunnm_Fassung (57.81%), Node Brunnmuehle(Teich) (57.81%), Node Fensterstollen (57.81%), Node Gischeren (57.81%), Node Schuettstein (57.81%);2.84244;0.0543722;0.424003;0.224759
sim_3563;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_4b\sim_3563;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_0__1_3b-1_3b_1+1_3b_2__1_4a-1_4a_0__1_4b-1_4b_0;0.000255108454224;T10;NO;;YES;46.44;Node Brunnm_Fassung (46.44%), Node Brunnmuehle(Teich) (46.44%), Node Fensterstollen (46.44%), Node Gischeren (46.44%), Node Schuettstein (46.44%);2.87582;0.0560797;0.428157;0.002396
sim_3564;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_4b\sim_3564;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_1__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0;0.00144561457394;T10;NO;;YES;50.24;Node Brunnm_Fassung (50.24%), Node Brunnmuehle(Teich) (50.24%), Node Fensterstollen (50.24%), Node Gischeren (50.24%), Node Schuettstein (50.24%);2.87589;0.0538033;0.428142;0
sim_3565;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_4b\sim_3565;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_1__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_1;0.000125705615125;T10;NO;;YES;43.87;Node Brunnm_Fassung (43.87%), Node Brunnmuehle(Teich) (43.87%), Node Fensterstollen (43.87%), Node Gischeren (43.87%), Node Schuettstein (43.87%);2.85992;0.0594418;0.302848;0.16308
sim_3566;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_4b\sim_3566;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_1__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_2;0.000125705615125;T10;YES;SonSto_porte;YES;56.87;Node Brunnm_Fassung (56.87%), Node Brunnmuehle(Teich) (56.87%), Node Fensterstollen (56.87%), Node Gischeren (56.87%), Node Schuettstein (56.87%);2.66058;0.0773908;0.411774;0
sim_3567;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_4b\sim_3567;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_1__1_3b-1_3b_0__1_4a-1_4a_1__1_4b-1_4b_0;0.000235332605059;T10;YES;SonSto_porte;YES;37.16;Node Brunnm_Fassung (37.16%), Node Brunnmuehle(Teich) (37.16%), Node Fensterstollen (37.16%), Node Gischeren (37.16%), Node Schuettstein (37.16%);2.16657;0.0775895;0.355526;0
sim_3568;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_4b\sim_3568;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_1__1_3b-1_3b_0__1_4a-1_4a_2__1_4b-1_4b_0;0.000235332605059;T10;NO;;YES;40.86;Node Brunnm_Fassung (40.86%), Node Brunnmuehle(Teich) (40.86%), Node Fensterstollen (40.86%), Node Gischeren (40.86%), Node Schuettstein (40.86%);2.85737;0.0624888;0.272737;0.206692
sim_3569;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_4b\sim_3569;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_1__1_3b-1_3b_1__1_4a-1_4a_0__1_4b-1_4b_0;0.000255108454224;T10;NO;;YES;50.14;Node Brunnm_Fassung (50.14%), Node Brunnmuehle(Teich) (50.14%), Node Fensterstollen (50.14%), Node Gischeren (50.14%), Node Schuettstein (50.14%);2.8759;0.0538307;0.428143;0
sim_3570;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_4b\sim_3570;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_1__1_3b-1_3b_2__1_4a-1_4a_0__1_4b-1_4b_0;0.000255108454224;T10;NO;;YES;46.1;Node Brunnm_Fassung (46.10%), Node Brunnmuehle(Teich) (46.10%), Node Fensterstollen (46.10%), Node Gischeren (46.10%), Node Schuettstein (46.10%);2.87581;0.0560301;0.428159;0.0227261
sim_3571;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_4b\sim_3571;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_2__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0;0.00144561457394;T10;NO;;YES;46.1;Node Brunnm_Fassung (46.10%), Node Brunnmuehle(Teich) (46.10%), Node Fensterstollen (46.10%), Node Gischeren (46.10%), Node Schuettstein (46.10%);2.87581;0.0559696;0.428131;0.00178465
sim_3572;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_4b\sim_3572;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_2__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_1;0.000125705615125;T10;NO;;YES;45.94;Node Brunnm_Fassung (45.94%), Node Brunnmuehle(Teich) (45.94%), Node Fensterstollen (45.94%), Node Gischeren (45.94%), Node Schuettstein (45.94%);2.85993;0.0577352;0.302818;0.00178729
sim_3573;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_4b\sim_3573;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_2__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_2;0.000125705615125;T10;YES;SonSto_porte;YES;51.6;Node Brunnm_Fassung (51.60%), Node Brunnmuehle(Teich) (51.60%), Node Fensterstollen (51.60%), Node Gischeren (51.60%), Node Schuettstein (51.60%);2.66056;0.0774069;0.411783;0.00336783
sim_3574;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_4b\sim_3574;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_2__1_3b-1_3b_0__1_4a-1_4a_1__1_4b-1_4b_0;0.000235332605059;T10;YES;SonSto_porte;YES;37.58;Node Brunnm_Fassung (37.58%), Node Brunnmuehle(Teich) (37.58%), Node Fensterstollen (37.58%), Node Gischeren (37.58%), Node Schuettstein (37.58%);2.16708;0.0776045;0.355518;0.00771623
sim_3575;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_4b\sim_3575;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_2__1_3b-1_3b_0__1_4a-1_4a_2__1_4b-1_4b_0;0.000235332605059;T10;NO;;YES;46.65;Node Brunnm_Fassung (46.65%), Node Brunnmuehle(Teich) (46.65%), Node Fensterstollen (46.65%), Node Gischeren (46.65%), Node Schuettstein (46.65%);2.85737;0.0582367;0.272684;0.00178478
sim_3576;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_4b\sim_3576;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_2__1_3b-1_3b_1__1_4a-1_4a_0__1_4b-1_4b_0;0.000255108454224;T10;NO;;YES;46.18;Node Brunnm_Fassung (46.18%), Node Brunnmuehle(Teich) (46.18%), Node Fensterstollen (46.18%), Node Gischeren (46.18%), Node Schuettstein (46.18%);2.87581;0.0560388;0.428148;0.00185802
sim_3577;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_4b\sim_3577;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_2__1_3b-1_3b_2__1_4a-1_4a_0__1_4b-1_4b_0;0.000255108454224;T10;NO;;YES;45.26;Node Brunnm_Fassung (45.26%), Node Brunnmuehle(Teich) (45.26%), Node Fensterstollen (45.26%), Node Gischeren (45.26%), Node Schuettstein (45.26%);2.87582;0.0559984;0.428186;0.00201524
sim_3578;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_4b\sim_3578;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2__1_3a-1_3a_1+1_3a_2__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0;0.000255108454224;T10;NO;;YES;45.87;Node Brunnm_Fassung (45.87%), Node Brunnmuehle(Teich) (45.87%), Node Fensterstollen (45.87%), Node Gischeren (45.87%), Node Schuettstein (45.87%);2.87581;0.0560301;0.428165;0.0216905
sim_3579;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_4b\sim_3579;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0;0.00236962976476;T10;NO;;YES;52.08;Node Brunnm_Fassung (52.08%), Node Brunnmuehle(Teich) (52.08%), Node Fensterstollen (52.08%), Node Gischeren (52.08%), Node Schuettstein (52.08%);2.01491;0.0476998;0.450489;0
sim_3580;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_4b\sim_3580;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_1;0.000206054762153;T10;NO;;YES;50.19;Node Brunnm_Fassung (50.19%), Node Brunnmuehle(Teich) (50.19%), Node Fensterstollen (50.19%), Node Gischeren (50.19%), Node Schuettstein (50.19%);1.99991;0.050706;0.314572;0
sim_3581;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_4b\sim_3581;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_2;0.000206054762153;T10;YES;SonSto_porte;YES;52.42;Node Brunnm_Fassung (52.42%), Node Brunnmuehle(Teich) (52.42%), Node Fensterstollen (52.42%), Node Gischeren (52.42%), Node Schuettstein (52.42%);1.86105;0.0765239;0.430777;0
sim_3582;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_4b\sim_3582;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_1__1_4b-1_4b_0;0.000385753682636;T10;YES;SonSto_porte;YES;37.83;Node Brunnm_Fassung (37.83%), Node Brunnmuehle(Teich) (37.83%), Node Fensterstollen (37.83%), Node Gischeren (37.83%), Node Schuettstein (37.83%);1.52702;0.0775929;0.365319;0
sim_3583;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_4b\sim_3583;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_2__1_4b-1_4b_0;0.000385753682636;T10;NO;;YES;49.15;Node Brunnm_Fassung (49.15%), Node Brunnmuehle(Teich) (49.15%), Node Fensterstollen (49.15%), Node Gischeren (49.15%), Node Schuettstein (49.15%);1.99643;0.0525632;0.282066;0
sim_3584;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_4b\sim_3584;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_1__1_4a-1_4a_0__1_4b-1_4b_0;0.000418169958487;T10;NO;;YES;52.02;Node Brunnm_Fassung (52.02%), Node Brunnmuehle(Teich) (52.02%), Node Fensterstollen (52.02%), Node Gischeren (52.02%), Node Schuettstein (52.02%);2.01422;0.047728;0.450503;0
sim_3585;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_4b\sim_3585;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_2__1_4a-1_4a_0__1_4b-1_4b_0;0.000418169958487;T10;NO;;YES;52.83;Node Brunnm_Fassung (52.83%), Node Brunnmuehle(Teich) (52.83%), Node Fensterstollen (52.83%), Node Gischeren (52.83%), Node Schuettstein (52.83%);2.0146;0.048015;0.450516;0.00134477
sim_3586;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_4b\sim_3586;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_1__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0;0.000418169958487;T10;NO;;YES;52.02;Node Brunnm_Fassung (52.02%), Node Brunnmuehle(Teich) (52.02%), Node Fensterstollen (52.02%), Node Gischeren (52.02%), Node Schuettstein (52.02%);2.01422;0.047728;0.450503;0
sim_3587;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_4b\sim_3587;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_3__1_3a-1_3a_2__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0;0.000418169958487;T10;NO;;YES;52.19;Node Brunnm_Fassung (52.19%), Node Brunnmuehle(Teich) (52.19%), Node Fensterstollen (52.19%), Node Gischeren (52.19%), Node Schuettstein (52.19%);2.01735;0.0478402;0.450468;0.00693277
sim_3588;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_4b\sim_3588;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_4__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0;0.0002532140259;T10;NO;;YES;61.65;Node Brunnm_Fassung (61.65%), Node Brunnmuehle(Teich) (61.65%), Node Fensterstollen (61.65%), Node Gischeren (61.65%), Node Schuettstein (61.65%);1.54902;0.0407823;0.454274;0
sim_3589;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_4b\sim_3589;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_5__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0;0.0002532140259;T10;NO;;YES;63.45;Node Brunnm_Fassung (63.45%), Node Brunnmuehle(Teich) (63.45%), Node Fensterstollen (63.45%), Node Gischeren (63.45%), Node Schuettstein (63.45%);1.55458;0.0412618;0.454152;0
sim_3590;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_4b\sim_3590;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_6__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0;0.00105608776656;T10;NO;;YES;62.23;Node Brunnm_Fassung (62.23%), Node Brunnmuehle(Teich) (62.23%), Node Fensterstollen (62.23%), Node Gischeren (62.23%), Node Schuettstein (62.23%);1.55652;0.041528;0.454132;0
sim_3591;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_4b\sim_3591;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_6__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_1__1_4b-1_4b_0;0.000171921264323;T10;YES;SonSto_porte;YES;38.68;Node Brunnm_Fassung (38.68%), Node Brunnmuehle(Teich) (38.68%), Node Fensterstollen (38.68%), Node Gischeren (38.68%), Node Schuettstein (38.68%);1.18237;0.0775902;0.367307;0
sim_3592;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_4b\sim_3592;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_6__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_2__1_4b-1_4b_0;0.000171921264323;T10;NO;;YES;51.32;Node Brunnm_Fassung (51.32%), Node Brunnmuehle(Teich) (51.32%), Node Fensterstollen (51.32%), Node Gischeren (51.32%), Node Schuettstein (51.32%);1.49666;0.0487622;0.284245;0
sim_3593;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_4b\sim_3593;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_6__1_3a-1_3a_0__1_3b-1_3b_1__1_4a-1_4a_0__1_4b-1_4b_0;0.000186368429392;T10;NO;;YES;62.23;Node Brunnm_Fassung (62.23%), Node Brunnmuehle(Teich) (62.23%), Node Fensterstollen (62.23%), Node Gischeren (62.23%), Node Schuettstein (62.23%);1.55652;0.041528;0.454132;0
sim_3594;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_4b\sim_3594;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_6__1_3a-1_3a_0__1_3b-1_3b_2__1_4a-1_4a_0__1_4b-1_4b_0;0.000186368429392;T10;NO;;YES;62.23;Node Brunnm_Fassung (62.23%), Node Brunnmuehle(Teich) (62.23%), Node Fensterstollen (62.23%), Node Gischeren (62.23%), Node Schuettstein (62.23%);1.55652;0.041528;0.454132;0
sim_3595;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_4b\sim_3595;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_6__1_3a-1_3a_1__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0;0.000186368429392;T10;NO;;YES;62.23;Node Brunnm_Fassung (62.23%), Node Brunnmuehle(Teich) (62.23%), Node Fensterstollen (62.23%), Node Gischeren (62.23%), Node Schuettstein (62.23%);1.55652;0.041528;0.454132;0
sim_3596;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_4b\sim_3596;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_2+1_2b_6__1_3a-1_3a_2__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0;0.000186368429392;T10;NO;;YES;62.23;Node Brunnm_Fassung (62.23%), Node Brunnmuehle(Teich) (62.23%), Node Fensterstollen (62.23%), Node Gischeren (62.23%), Node Schuettstein (62.23%);1.55652;0.041528;0.454132;0
sim_3597;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_4b\sim_3597;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_0;0.00403477500487;T10;NO;;YES;53.15;Node Brunnm_Fassung (53.15%), Node Brunnmuehle(Teich) (53.15%), Node Fensterstollen (53.15%), Node Gischeren (53.15%), Node Schuettstein (53.15%);3.47624;0.0586782;0.422442;0.00231767
sim_3598;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_4b\sim_3598;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_1;0.000350850000423;T10;YES;SonSto_porte;YES;41.15;Node Brunnm_Fassung (41.15%), Node Brunnmuehle(Teich) (41.15%), Node Fensterstollen (41.15%), Node Gischeren (41.15%), Node Schuettstein (41.15%);3.29905;0.0771904;0.300627;0
sim_3599;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_4b\sim_3599;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_0__1_4b-1_4b_2;0.000350850000423;T10;YES;SonSto_porte;YES;53.76;Node Brunnm_Fassung (53.76%), Node Brunnmuehle(Teich) (53.76%), Node Fensterstollen (53.76%), Node Gischeren (53.76%), Node Schuettstein (53.76%);3.17328;0.0772637;0.406741;0
sim_3600;D:\Users\ISSKA\Documents\GitHub\Twanntunnel_Hydraulic_SWMM\MASS_COMPUTATION\runs\scenario1\T10\1_4b\sim_3600;scenario1;1_4b;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_0__1_2b-1_2b_1+1_2b_2+1_2b_3__1_3a-1_3a_0__1_3b-1_3b_0__1_4a-1_4a_1__1_4b-1_4b_0;0.000656823838001;T10;YES;SonSto_porte;YES;38.87;Node Brunnm_Fassung (38.87%), Node Brunnmuehle(Teich) (38.87%), Node Fensterstollen (38.87%), Node Gischeren (38.87%), Node Schuettstein (38.87%);2.57692;0.0776026;0.352942;0
