simulation_id;case_directory;scenario;phase;variant_combination;combination_probability;hydrology;flooding_warning;flooding_nodes;swmm_instability_warning;swmm_not_converging_percent;swmm_instability_elements;qmax_Fensterstollen_m3s;qmax_Entw_Stollen_m3s;qmax_Brunnmuehle_Teich_m3s;qmax_TWT_Portail_Est_61_665_m3s
sim_0060;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0060;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_3;0.000766863269313;T3;NO;;YES;48.95;Node Brunnm_Fassung (48.95%), Node Brunnmuehle(Teich) (48.95%), Node Fensterstollen (48.95%), Node Gischeren (48.95%), Node Schuettstein (48.95%);1.37047;0.0332955;0.406679;0.00511365
sim_0061;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0061;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_1__1_2a-1_2a_4;0.000766863269313;T3;NO;;YES;50.09;Node Brunnm_Fassung (50.09%), Node Brunnmuehle(Teich) (50.09%), Node Fensterstollen (50.09%), Node Gischeren (50.09%), Node Schuettstein (50.09%);1.24746;0.032202;0.385882;1.18673
sim_0062;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0062;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_0;0.0844401666544;T3;NO;;YES;49;Node Brunnm_Fassung (49.00%), Node Brunnmuehle(Teich) (49.00%), Node Fensterstollen (49.00%), Node Gischeren (49.00%), Node Schuettstein (49.00%);1.37794;0.0331903;0.406688;0
sim_0063;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0063;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_1;0.000766863269313;T3;NO;;YES;49;Node Brunnm_Fassung (49.00%), Node Brunnmuehle(Teich) (49.00%), Node Fensterstollen (49.00%), Node Gischeren (49.00%), Node Schuettstein (49.00%);1.37794;0.0331903;0.406688;0
sim_0064;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0064;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_2;0.000766863269313;T3;NO;;YES;49;Node Brunnm_Fassung (49.00%), Node Brunnmuehle(Teich) (49.00%), Node Fensterstollen (49.00%), Node Gischeren (49.00%), Node Schuettstein (49.00%);1.37794;0.0331903;0.406688;0
sim_0065;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0065;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_3;0.000766863269313;T3;NO;;YES;48.95;Node Brunnm_Fassung (48.95%), Node Brunnmuehle(Teich) (48.95%), Node Fensterstollen (48.95%), Node Gischeren (48.95%), Node Schuettstein (48.95%);1.37047;0.0332955;0.406679;0.00505631
sim_0066;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0066;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_2__1_2a-1_2a_4;0.000766863269313;T3;NO;;YES;45.38;Node Brunnm_Fassung (45.38%), Node Brunnmuehle(Teich) (45.38%), Node Fensterstollen (45.38%), Node Gischeren (45.38%), Node Schuettstein (45.38%);1.24517;0.0312432;0.385832;1.02417
sim_0067;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0067;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_3__1_2a-1_2a_0;0.0199372615712;T3;NO;;YES;49.03;Node Brunnm_Fassung (49.03%), Node Brunnmuehle(Teich) (49.03%), Node Fensterstollen (49.03%), Node Gischeren (49.03%), Node Schuettstein (49.03%);1.41871;0.0336978;0.406345;0.0915709
sim_0068;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0068;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_3__1_2a-1_2a_1;0.000181064938588;T3;NO;;YES;51.11;Node Brunnm_Fassung (51.11%), Node Brunnmuehle(Teich) (51.11%), Node Fensterstollen (51.11%), Node Gischeren (51.11%), Node Schuettstein (51.11%);1.4138;0.0336634;0.406348;0.0950815
sim_0069;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0069;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_3__1_2a-1_2a_2;0.000181064938588;T3;NO;;YES;50.4;Node Brunnm_Fassung (50.40%), Node Brunnmuehle(Teich) (50.40%), Node Fensterstollen (50.40%), Node Gischeren (50.40%), Node Schuettstein (50.40%);1.4137;0.0336634;0.406348;0.0949888
sim_0070;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0070;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_3__1_2a-1_2a_3;0.000181064938588;T3;NO;;YES;50.53;Node Brunnm_Fassung (50.53%), Node Brunnmuehle(Teich) (50.53%), Node Fensterstollen (50.53%), Node Gischeren (50.53%), Node Schuettstein (50.53%);1.4143;0.0338345;0.406328;0.0951517
sim_0071;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0071;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_3__1_2a-1_2a_4;0.000181064938588;T3;NO;;YES;41.96;Node Brunnm_Fassung (41.96%), Node Brunnmuehle(Teich) (41.96%), Node Fensterstollen (41.96%), Node Gischeren (41.96%), Node Schuettstein (41.96%);1.27494;0.0345367;0.387365;1.84423
sim_0072;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0072;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_0;0.0149012058802;T3;NO;;YES;49;Node Brunnm_Fassung (49.00%), Node Brunnmuehle(Teich) (49.00%), Node Fensterstollen (49.00%), Node Gischeren (49.00%), Node Schuettstein (49.00%);1.37794;0.0331903;0.406688;0
sim_0073;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0073;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_1;0.000135328812232;T3;NO;;YES;49;Node Brunnm_Fassung (49.00%), Node Brunnmuehle(Teich) (49.00%), Node Fensterstollen (49.00%), Node Gischeren (49.00%), Node Schuettstein (49.00%);1.37794;0.0331903;0.406688;0
sim_0074;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0074;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_2;0.000135328812232;T3;NO;;YES;49;Node Brunnm_Fassung (49.00%), Node Brunnmuehle(Teich) (49.00%), Node Fensterstollen (49.00%), Node Gischeren (49.00%), Node Schuettstein (49.00%);1.37794;0.0331903;0.406688;0
sim_0075;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0075;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_3;0.000135328812232;T3;NO;;YES;48.95;Node Brunnm_Fassung (48.95%), Node Brunnmuehle(Teich) (48.95%), Node Fensterstollen (48.95%), Node Gischeren (48.95%), Node Schuettstein (48.95%);1.37047;0.0332955;0.406679;0.00492834
sim_0076;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0076;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_4;0.000135328812232;T3;NO;;YES;44.8;Node Brunnm_Fassung (44.80%), Node Brunnmuehle(Teich) (44.80%), Node Fensterstollen (44.80%), Node Gischeren (44.80%), Node Schuettstein (44.80%);1.24748;0.0322029;0.385895;0.839532
sim_0077;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0077;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_1+1_1b_3__1_2a-1_2a_0;0.00351834027727;T3;NO;;YES;50.62;Node Brunnm_Fassung (50.62%), Node Brunnmuehle(Teich) (50.62%), Node Fensterstollen (50.62%), Node Gischeren (50.62%), Node Schuettstein (50.62%);1.42829;0.0337666;0.406346;0.0756764
sim_0078;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0078;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_0;0.00351834027727;T3;NO;;YES;50.09;Node Brunnm_Fassung (50.09%), Node Brunnmuehle(Teich) (50.09%), Node Fensterstollen (50.09%), Node Gischeren (50.09%), Node Schuettstein (50.09%);1.4368;0.0338352;0.406343;0.0689141
sim_0079;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0079;scenario1;1_2a;1_1a-1_1a_0__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_0;0.000620883578341;T3;NO;;YES;49.78;Node Brunnm_Fassung (49.78%), Node Brunnmuehle(Teich) (49.78%), Node Fensterstollen (49.78%), Node Gischeren (49.78%), Node Schuettstein (49.78%);1.44043;0.0338695;0.406344;0.0605042
sim_0080;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0080;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_0;0.0844401666544;T3;NO;;YES;49;Node Brunnm_Fassung (49.00%), Node Brunnmuehle(Teich) (49.00%), Node Fensterstollen (49.00%), Node Gischeren (49.00%), Node Schuettstein (49.00%);1.37794;0.0331903;0.406688;0
sim_0081;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0081;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_1;0.000766863269313;T3;NO;;YES;49;Node Brunnm_Fassung (49.00%), Node Brunnmuehle(Teich) (49.00%), Node Fensterstollen (49.00%), Node Gischeren (49.00%), Node Schuettstein (49.00%);1.37794;0.0331903;0.406688;0
sim_0082;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0082;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_2;0.000766863269313;T3;NO;;YES;49;Node Brunnm_Fassung (49.00%), Node Brunnmuehle(Teich) (49.00%), Node Fensterstollen (49.00%), Node Gischeren (49.00%), Node Schuettstein (49.00%);1.37794;0.0331903;0.406688;0
sim_0083;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0083;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_3;0.000766863269313;T3;NO;;YES;48.95;Node Brunnm_Fassung (48.95%), Node Brunnmuehle(Teich) (48.95%), Node Fensterstollen (48.95%), Node Gischeren (48.95%), Node Schuettstein (48.95%);1.37047;0.0332955;0.406679;0.00509348
sim_0084;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0084;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_0__1_2a-1_2a_4;0.000766863269313;T3;NO;;YES;44.95;Node Brunnm_Fassung (44.95%), Node Brunnmuehle(Teich) (44.95%), Node Fensterstollen (44.95%), Node Gischeren (44.95%), Node Schuettstein (44.95%);1.24962;0.0330514;0.387865;1.34588
sim_0085;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0085;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_1__1_2a-1_2a_0;0.0149012058802;T3;NO;;YES;49;Node Brunnm_Fassung (49.00%), Node Brunnmuehle(Teich) (49.00%), Node Fensterstollen (49.00%), Node Gischeren (49.00%), Node Schuettstein (49.00%);1.37794;0.0331903;0.406688;0
sim_0086;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0086;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_1__1_2a-1_2a_1;0.000135328812232;T3;NO;;YES;49;Node Brunnm_Fassung (49.00%), Node Brunnmuehle(Teich) (49.00%), Node Fensterstollen (49.00%), Node Gischeren (49.00%), Node Schuettstein (49.00%);1.37794;0.0331903;0.406688;0
sim_0087;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0087;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_1__1_2a-1_2a_2;0.000135328812232;T3;NO;;YES;49;Node Brunnm_Fassung (49.00%), Node Brunnmuehle(Teich) (49.00%), Node Fensterstollen (49.00%), Node Gischeren (49.00%), Node Schuettstein (49.00%);1.37794;0.0331903;0.406688;0
sim_0088;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0088;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_1__1_2a-1_2a_3;0.000135328812232;T3;NO;;YES;48.95;Node Brunnm_Fassung (48.95%), Node Brunnmuehle(Teich) (48.95%), Node Fensterstollen (48.95%), Node Gischeren (48.95%), Node Schuettstein (48.95%);1.37047;0.0332955;0.406679;0.00495329
sim_0089;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0089;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_1__1_2a-1_2a_4;0.000135328812232;T3;NO;;YES;46.65;Node Brunnm_Fassung (46.65%), Node Brunnmuehle(Teich) (46.65%), Node Fensterstollen (46.65%), Node Gischeren (46.65%), Node Schuettstein (46.65%);1.24746;0.0322019;0.385885;1.29125
sim_0090;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0090;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_2__1_2a-1_2a_0;0.0149012058802;T3;NO;;YES;49;Node Brunnm_Fassung (49.00%), Node Brunnmuehle(Teich) (49.00%), Node Fensterstollen (49.00%), Node Gischeren (49.00%), Node Schuettstein (49.00%);1.37794;0.0331903;0.406688;0
sim_0091;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0091;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_2__1_2a-1_2a_1;0.000135328812232;T3;NO;;YES;49;Node Brunnm_Fassung (49.00%), Node Brunnmuehle(Teich) (49.00%), Node Fensterstollen (49.00%), Node Gischeren (49.00%), Node Schuettstein (49.00%);1.37794;0.0331903;0.406688;0
sim_0092;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0092;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_2__1_2a-1_2a_2;0.000135328812232;T3;NO;;YES;49;Node Brunnm_Fassung (49.00%), Node Brunnmuehle(Teich) (49.00%), Node Fensterstollen (49.00%), Node Gischeren (49.00%), Node Schuettstein (49.00%);1.37794;0.0331903;0.406688;0
sim_0093;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0093;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_2__1_2a-1_2a_3;0.000135328812232;T3;NO;;YES;48.95;Node Brunnm_Fassung (48.95%), Node Brunnmuehle(Teich) (48.95%), Node Fensterstollen (48.95%), Node Gischeren (48.95%), Node Schuettstein (48.95%);1.37047;0.0332955;0.406679;0.00489723
sim_0094;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0094;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_2__1_2a-1_2a_4;0.000135328812232;T3;NO;;YES;46.3;Node Brunnm_Fassung (46.30%), Node Brunnmuehle(Teich) (46.30%), Node Fensterstollen (46.30%), Node Gischeren (46.30%), Node Schuettstein (46.30%);1.24748;0.0322024;0.385888;0.995724
sim_0095;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0095;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_3__1_2a-1_2a_0;0.00351834027727;T3;NO;;YES;49.96;Node Brunnm_Fassung (49.96%), Node Brunnmuehle(Teich) (49.96%), Node Fensterstollen (49.96%), Node Gischeren (49.96%), Node Schuettstein (49.96%);1.43265;0.0338005;0.406336;0.0788659
sim_0096;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0096;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_0;0.00262962456709;T3;NO;;YES;49;Node Brunnm_Fassung (49.00%), Node Brunnmuehle(Teich) (49.00%), Node Fensterstollen (49.00%), Node Gischeren (49.00%), Node Schuettstein (49.00%);1.37794;0.0331903;0.406688;0
sim_0097;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0097;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_1+1_1b_3__1_2a-1_2a_0;0.000620883578341;T3;NO;;YES;50.75;Node Brunnm_Fassung (50.75%), Node Brunnmuehle(Teich) (50.75%), Node Fensterstollen (50.75%), Node Gischeren (50.75%), Node Schuettstein (50.75%);1.44033;0.0338691;0.406337;0.0651865
sim_0098;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0098;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_0;0.000620883578341;T3;NO;;YES;49.91;Node Brunnm_Fassung (49.91%), Node Brunnmuehle(Teich) (49.91%), Node Fensterstollen (49.91%), Node Gischeren (49.91%), Node Schuettstein (49.91%);1.44343;0.0339034;0.406337;0.0593855
sim_0099;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0099;scenario1;1_2a;1_1a-1_1a_1__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_0;0.000109567690295;T3;NO;;YES;49.08;Node Brunnm_Fassung (49.08%), Node Brunnmuehle(Teich) (49.08%), Node Fensterstollen (49.08%), Node Gischeren (49.08%), Node Schuettstein (49.08%);1.44817;0.0340057;0.406332;0.0522504
sim_0100;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0100;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_0__1_2a-1_2a_0;0.0844401666544;T3;NO;;YES;49;Node Brunnm_Fassung (49.00%), Node Brunnmuehle(Teich) (49.00%), Node Fensterstollen (49.00%), Node Gischeren (49.00%), Node Schuettstein (49.00%);1.37794;0.0331903;0.406688;0
sim_0101;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0101;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_0__1_2a-1_2a_1;0.000766863269313;T3;NO;;YES;49;Node Brunnm_Fassung (49.00%), Node Brunnmuehle(Teich) (49.00%), Node Fensterstollen (49.00%), Node Gischeren (49.00%), Node Schuettstein (49.00%);1.37794;0.0331903;0.406688;0
sim_0102;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0102;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_0__1_2a-1_2a_2;0.000766863269313;T3;NO;;YES;49;Node Brunnm_Fassung (49.00%), Node Brunnmuehle(Teich) (49.00%), Node Fensterstollen (49.00%), Node Gischeren (49.00%), Node Schuettstein (49.00%);1.37794;0.0331903;0.406688;0
sim_0103;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0103;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_0__1_2a-1_2a_3;0.000766863269313;T3;NO;;YES;48.95;Node Brunnm_Fassung (48.95%), Node Brunnmuehle(Teich) (48.95%), Node Fensterstollen (48.95%), Node Gischeren (48.95%), Node Schuettstein (48.95%);1.37047;0.0332955;0.406679;0.00498469
sim_0104;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0104;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_0__1_2a-1_2a_4;0.000766863269313;T3;NO;;YES;43.68;Node Brunnm_Fassung (43.68%), Node Brunnmuehle(Teich) (43.68%), Node Fensterstollen (43.68%), Node Gischeren (43.68%), Node Schuettstein (43.68%);1.2483;0.0324961;0.385882;1.22819
sim_0105;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0105;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_1__1_2a-1_2a_0;0.0149012058802;T3;NO;;YES;49;Node Brunnm_Fassung (49.00%), Node Brunnmuehle(Teich) (49.00%), Node Fensterstollen (49.00%), Node Gischeren (49.00%), Node Schuettstein (49.00%);1.37794;0.0331903;0.406688;0
sim_0106;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0106;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_1__1_2a-1_2a_1;0.000135328812232;T3;NO;;YES;49;Node Brunnm_Fassung (49.00%), Node Brunnmuehle(Teich) (49.00%), Node Fensterstollen (49.00%), Node Gischeren (49.00%), Node Schuettstein (49.00%);1.37794;0.0331903;0.406688;0
sim_0107;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0107;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_1__1_2a-1_2a_2;0.000135328812232;T3;NO;;YES;49;Node Brunnm_Fassung (49.00%), Node Brunnmuehle(Teich) (49.00%), Node Fensterstollen (49.00%), Node Gischeren (49.00%), Node Schuettstein (49.00%);1.37794;0.0331903;0.406688;0
sim_0108;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0108;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_1__1_2a-1_2a_3;0.000135328812232;T3;NO;;YES;48.95;Node Brunnm_Fassung (48.95%), Node Brunnmuehle(Teich) (48.95%), Node Fensterstollen (48.95%), Node Gischeren (48.95%), Node Schuettstein (48.95%);1.37047;0.0332955;0.406679;0.00484724
sim_0109;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0109;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_1__1_2a-1_2a_4;0.000135328812232;T3;NO;;YES;46.12;Node Brunnm_Fassung (46.12%), Node Brunnmuehle(Teich) (46.12%), Node Fensterstollen (46.12%), Node Gischeren (46.12%), Node Schuettstein (46.12%);1.24745;0.032202;0.385891;0.946837
sim_0110;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0110;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_2__1_2a-1_2a_0;0.0149012058802;T3;NO;;YES;49;Node Brunnm_Fassung (49.00%), Node Brunnmuehle(Teich) (49.00%), Node Fensterstollen (49.00%), Node Gischeren (49.00%), Node Schuettstein (49.00%);1.37794;0.0331903;0.406688;0
sim_0111;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0111;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_2__1_2a-1_2a_1;0.000135328812232;T3;NO;;YES;49;Node Brunnm_Fassung (49.00%), Node Brunnmuehle(Teich) (49.00%), Node Fensterstollen (49.00%), Node Gischeren (49.00%), Node Schuettstein (49.00%);1.37794;0.0331903;0.406688;0
sim_0112;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0112;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_2__1_2a-1_2a_2;0.000135328812232;T3;NO;;YES;49;Node Brunnm_Fassung (49.00%), Node Brunnmuehle(Teich) (49.00%), Node Fensterstollen (49.00%), Node Gischeren (49.00%), Node Schuettstein (49.00%);1.37794;0.0331903;0.406688;0
sim_0113;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0113;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_2__1_2a-1_2a_3;0.000135328812232;T3;NO;;YES;48.95;Node Brunnm_Fassung (48.95%), Node Brunnmuehle(Teich) (48.95%), Node Fensterstollen (48.95%), Node Gischeren (48.95%), Node Schuettstein (48.95%);1.37047;0.0332955;0.406679;0.00479201
sim_0114;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0114;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_2__1_2a-1_2a_4;0.000135328812232;T3;NO;;YES;43.76;Node Brunnm_Fassung (43.76%), Node Brunnmuehle(Teich) (43.76%), Node Fensterstollen (43.76%), Node Gischeren (43.76%), Node Schuettstein (43.76%);1.24578;0.0315522;0.385846;0.78753
sim_0115;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0115;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_3__1_2a-1_2a_0;0.00351834027727;T3;NO;;YES;49.78;Node Brunnm_Fassung (49.78%), Node Brunnmuehle(Teich) (49.78%), Node Fensterstollen (49.78%), Node Gischeren (49.78%), Node Schuettstein (49.78%);1.44023;0.0338688;0.406329;0.0687904
sim_0116;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0116;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_0;0.00262962456709;T3;NO;;YES;49;Node Brunnm_Fassung (49.00%), Node Brunnmuehle(Teich) (49.00%), Node Fensterstollen (49.00%), Node Gischeren (49.00%), Node Schuettstein (49.00%);1.37794;0.0331903;0.406688;0
sim_0117;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0117;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_1+1_1b_3__1_2a-1_2a_0;0.000620883578341;T3;NO;;YES;49.82;Node Brunnm_Fassung (49.82%), Node Brunnmuehle(Teich) (49.82%), Node Fensterstollen (49.82%), Node Gischeren (49.82%), Node Schuettstein (49.82%);1.44729;0.0339713;0.406327;0.0569519
sim_0118;d:\users\isska\documents\github\twanntunnel_hydraulic_swmm\mass_computation\runs\scenario1\T3\1_2a\sim_0118;scenario1;1_2a;1_1a-1_1a_2__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_0;0.000620883578341;T3;NO;;YES;46.8;Node Brunnm_Fassung (46.80%), Node Brunnmuehle(Teich) (46.80%), Node Fensterstollen (46.80%), Node Gischeren (46.80%), Node Schuettstein (46.80%);1.38433;0.0373962;0.406007;0.0532156
