simulation_id;scenario;phase;variant_combination;combination_probability;hydrology;flooding_warning;flooding_nodes;qmax_Fensterstollen_m3s;qmax_Entw_Stollen_m3s;qmax_Brunnmuehle_Teich_m3s;qmax_TWT_Portail_Est_61_665_m3s
sim_0816;scenario1;1_2a;1_1a-1_1a_1+1_1a_3__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_1+1_2a_4;5.17264517903e-10;Q14_7;YES;Amont_C;0.832;0.0221;0.319;9.84
sim_0817;scenario1;1_2a;1_1a-1_1a_1+1_1a_3__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_2+1_2a_3;5.17264517902e-10;Q14_7;YES;Amont_C;1.25;0.033;0.41;2.2
sim_0818;scenario1;1_2a;1_1a-1_1a_1+1_1a_3__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_2+1_2a_4;5.17264517903e-10;Q14_7;YES;Amont_C;0.826;0.021;0.318;9.61
sim_0819;scenario1;1_2a;1_1a-1_1a_1+1_1a_3__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_3+1_2a_4;5.17264517903e-10;Q14_7;YES;Amont_C;0.847;0.0226;0.322;9.79
sim_0820;scenario1;1_2a;1_1a-1_1a_1+1_1a_3__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_1+1_2a_2+1_2a_3;4.6976595975e-12;Q14_7;YES;Amont_C;1.25;0.033;0.41;2.1
sim_0821;scenario1;1_2a;1_1a-1_1a_1+1_1a_3__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_1+1_2a_2+1_2a_4;4.6976595975e-12;Q14_7;YES;Amont_C;0.816;0.0201;0.316;9.62
sim_0822;scenario1;1_2a;1_1a-1_1a_1+1_1a_3__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_1+1_2a_3+1_2a_4;4.6976595975e-12;Q14_7;YES;Amont_C;0.819;0.0221;0.319;9.85
sim_0823;scenario1;1_2a;1_1a-1_1a_1+1_1a_3__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_2+1_2a_3+1_2a_4;4.6976595975e-12;Q14_7;YES;Amont_C;0.812;0.021;0.318;9.62
sim_0824;scenario1;1_2a;1_1a-1_1a_1+1_1a_3__1_1b-1_1b_2+1_1b_3__1_2a-1_2a_1+1_2a_2+1_2a_3+1_2a_4;4.26629025e-14;Q14_7;YES;Amont_C;0.803;0.0201;0.316;9.63
sim_0825;scenario1;1_2a;1_1a-1_1a_1+1_1a_3__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_0;1.113075e-06;Q14_7;YES;Amont_C;1.29;0.0331;0.41;2.36
sim_0826;scenario1;1_2a;1_1a-1_1a_1+1_1a_3__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_1;1.00511595538e-08;Q14_7;YES;Amont_C;1.29;0.0331;0.41;2.32
sim_0827;scenario1;1_2a;1_1a-1_1a_1+1_1a_3__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_2;1.00511595538e-08;Q14_7;YES;Amont_C;1.29;0.0331;0.41;2.27
sim_0828;scenario1;1_2a;1_1a-1_1a_1+1_1a_3__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_3;1.00511595538e-08;Q14_7;YES;Amont_C;1.25;0.033;0.41;2.38
sim_0829;scenario1;1_2a;1_1a-1_1a_1+1_1a_3__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_4;1.00511595538e-08;Q14_7;YES;Amont_C;0.866;0.0223;0.323;9.57
sim_0830;scenario1;1_2a;1_1a-1_1a_1+1_1a_3__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_1+1_2a_2;9.12819737475e-11;Q14_7;YES;Amont_C;1.29;0.0331;0.41;2.17
sim_0831;scenario1;1_2a;1_1a-1_1a_1+1_1a_3__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_1+1_2a_3;9.12819737475e-11;Q14_7;YES;Amont_C;1.25;0.033;0.41;2.34
sim_0832;scenario1;1_2a;1_1a-1_1a_1+1_1a_3__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_1+1_2a_4;9.12819737475e-11;Q14_7;YES;Amont_C;0.845;0.0224;0.321;9.76
sim_0833;scenario1;1_2a;1_1a-1_1a_1+1_1a_3__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_2+1_2a_3;9.12819737475e-11;Q14_7;YES;Amont_C;1.25;0.033;0.41;2.27
sim_0834;scenario1;1_2a;1_1a-1_1a_1+1_1a_3__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_2+1_2a_4;9.12819737475e-11;Q14_7;YES;Amont_C;0.842;0.0221;0.32;9.41
sim_0835;scenario1;1_2a;1_1a-1_1a_1+1_1a_3__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_3+1_2a_4;9.12819737475e-11;Q14_7;YES;Amont_C;0.852;0.0223;0.323;9.58
sim_0836;scenario1;1_2a;1_1a-1_1a_1+1_1a_3__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_1+1_2a_2+1_2a_3;8.289987525e-13;Q14_7;YES;Amont_C;1.26;0.033;0.41;2.18
sim_0837;scenario1;1_2a;1_1a-1_1a_1+1_1a_3__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_1+1_2a_2+1_2a_4;8.289987525e-13;Q14_7;YES;Amont_C;0.833;0.0215;0.319;9.45
sim_0838;scenario1;1_2a;1_1a-1_1a_1+1_1a_3__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_1+1_2a_3+1_2a_4;8.289987525e-13;Q14_7;YES;Amont_C;0.832;0.0224;0.321;9.77
sim_0839;scenario1;1_2a;1_1a-1_1a_1+1_1a_3__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_2+1_2a_3+1_2a_4;8.289987525e-13;Q14_7;YES;Amont_C;0.829;0.0221;0.32;9.42
sim_0840;scenario1;1_2a;1_1a-1_1a_1+1_1a_3__1_1b-1_1b_1+1_1b_2+1_1b_3__1_2a-1_2a_1+1_2a_2+1_2a_3+1_2a_4;7.5287475e-15;Q14_7;YES;Amont_C;0.82;0.0215;0.319;9.46
sim_0841;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_0__1_2a-1_2a_0;0.000865725;Q14_7;YES;Amont_C, Syst_Est_amont;1.31;0.0179;0.412;0.629
sim_0842;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_0__1_2a-1_2a_1;7.81756854181e-06;Q14_7;YES;Amont_C;1.31;0.0312;0.412;0.679
sim_0843;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_0__1_2a-1_2a_2;7.81756854181e-06;Q14_7;YES;Amont_C, Syst_Est_amont;1.31;0.0299;0.412;0.681
sim_0844;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_0__1_2a-1_2a_3;7.81756854181e-06;Q14_7;YES;Amont_C, Syst_Est_amont;1.27;0.0179;0.412;0.63
sim_0845;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_0__1_2a-1_2a_4;7.81756854181e-06;Q14_7;YES;Amont_C, Syst_Est_amont;0.863;0.0147;0.31;9.06
sim_0846;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_0__1_2a-1_2a_1+1_2a_2;7.09970906925e-08;Q14_7;YES;Amont_C, Syst_Est_amont;1.31;0.0312;0.412;0.683
sim_0847;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_0__1_2a-1_2a_1+1_2a_3;7.09970906925e-08;Q14_7;YES;Amont_C, Syst_Est_amont;1.28;0.0312;0.412;0.68
sim_0848;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_0__1_2a-1_2a_1+1_2a_4;7.09970906925e-08;Q14_7;YES;Amont_C, Syst_Est_amont;0.874;0.0153;0.313;8.9
sim_0849;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_0__1_2a-1_2a_2+1_2a_3;7.09970906925e-08;Q14_7;YES;Amont_C, Syst_Est_amont;1.28;0.0312;0.412;0.681
sim_0850;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_0__1_2a-1_2a_2+1_2a_4;7.09970906925e-08;Q14_7;YES;Amont_C, Syst_Est_amont;0.86;0.0155;0.311;9.12
sim_0851;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_0__1_2a-1_2a_3+1_2a_4;7.09970906925e-08;Q14_7;YES;Amont_C, Syst_Est_amont;0.85;0.0147;0.31;9.07
sim_0852;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_0__1_2a-1_2a_1+1_2a_2+1_2a_3;6.447768075e-10;Q14_7;YES;Amont_C, Syst_Est_amont;1.28;0.0312;0.412;0.683
sim_0853;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_0__1_2a-1_2a_1+1_2a_2+1_2a_4;6.447768075e-10;Q14_7;YES;Amont_C;0.872;0.016;0.314;8.86
sim_0854;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_0__1_2a-1_2a_1+1_2a_3+1_2a_4;6.447768075e-10;Q14_7;YES;Amont_C, Syst_Est_amont;0.861;0.0153;0.313;8.9
sim_0855;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_0__1_2a-1_2a_2+1_2a_3+1_2a_4;6.447768075e-10;Q14_7;YES;Amont_C, Syst_Est_amont;0.847;0.0155;0.311;9.11
sim_0856;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_0__1_2a-1_2a_1+1_2a_2+1_2a_3+1_2a_4;5.8556925e-12;Q14_7;YES;Amont_C;0.86;0.0161;0.315;8.86
sim_0857;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1__1_2a-1_2a_0;0.0001513782;Q14_7;YES;Amont_C;1.31;0.0313;0.412;0.803
sim_0858;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1__1_2a-1_2a_1;1.36695769931e-06;Q14_7;YES;Amont_C;1.31;0.0312;0.412;0.736
sim_0859;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1__1_2a-1_2a_2;1.36695769931e-06;Q14_7;YES;Amont_C;1.31;0.0312;0.412;0.756
sim_0860;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1__1_2a-1_2a_3;1.36695769931e-06;Q14_7;YES;Amont_C;1.27;0.0312;0.412;0.797
sim_0861;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1__1_2a-1_2a_4;1.36695769931e-06;Q14_7;YES;Amont_C;0.866;0.0149;0.311;9.15
sim_0862;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1__1_2a-1_2a_1+1_2a_2;1.24143484297e-08;Q14_7;YES;Amont_C;1.31;0.0312;0.412;0.702
sim_0863;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1__1_2a-1_2a_1+1_2a_3;1.24143484297e-08;Q14_7;YES;Amont_C;1.28;0.0312;0.412;0.736
sim_0864;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1__1_2a-1_2a_1+1_2a_4;1.24143484297e-08;Q14_7;YES;Amont_C;0.869;0.0153;0.312;9.1
sim_0865;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1__1_2a-1_2a_2+1_2a_3;1.24143484297e-08;Q14_7;YES;Amont_C;1.28;0.0312;0.412;0.752
sim_0866;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1__1_2a-1_2a_2+1_2a_4;1.24143484297e-08;Q14_7;YES;Amont_C;0.86;0.0155;0.311;9.11
sim_0867;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1__1_2a-1_2a_3+1_2a_4;1.24143484297e-08;Q14_7;YES;Amont_C;0.852;0.0149;0.311;9.15
sim_0868;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1__1_2a-1_2a_1+1_2a_2+1_2a_3;1.1274383034e-10;Q14_7;YES;Amont_C;1.28;0.0312;0.412;0.702
sim_0869;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1__1_2a-1_2a_1+1_2a_2+1_2a_4;1.1274383034e-10;Q14_7;YES;Amont_C;0.867;0.016;0.314;9
sim_0870;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1__1_2a-1_2a_1+1_2a_3+1_2a_4;1.1274383034e-10;Q14_7;YES;Amont_C;0.856;0.0153;0.312;9.1
sim_0871;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1__1_2a-1_2a_2+1_2a_3+1_2a_4;1.1274383034e-10;Q14_7;YES;Amont_C;0.847;0.0155;0.311;9.11
sim_0872;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1__1_2a-1_2a_1+1_2a_2+1_2a_3+1_2a_4;1.02390966e-12;Q14_7;YES;Amont_C;0.855;0.0161;0.314;9.01
sim_0873;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_2__1_2a-1_2a_0;0.0001513782;Q14_7;YES;Amont_C, Syst_Est_amont;1.31;0.0182;0.412;0.629
sim_0874;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_2__1_2a-1_2a_1;1.36695769931e-06;Q14_7;YES;Amont_C;1.31;0.0312;0.412;0.679
sim_0875;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_2__1_2a-1_2a_2;1.36695769931e-06;Q14_7;YES;Amont_C, Syst_Est_amont;1.31;0.0235;0.412;0.667
sim_0876;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_2__1_2a-1_2a_3;1.36695769931e-06;Q14_7;YES;Amont_C, Syst_Est_amont;1.27;0.0182;0.412;0.629
sim_0877;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_2__1_2a-1_2a_4;1.36695769931e-06;Q14_7;YES;Amont_C, Syst_Est_amont;0.871;0.0154;0.313;8.57
sim_0878;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_2__1_2a-1_2a_1+1_2a_2;1.24143484297e-08;Q14_7;YES;Amont_C;1.31;0.0312;0.412;0.681
sim_0879;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_2__1_2a-1_2a_1+1_2a_3;1.24143484297e-08;Q14_7;YES;Amont_C, Syst_Est_amont;1.28;0.0312;0.412;0.68
sim_0880;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_2__1_2a-1_2a_1+1_2a_4;1.24143484297e-08;Q14_7;YES;Amont_C, Syst_Est_amont;0.879;0.0153;0.313;8.4
sim_0881;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_2__1_2a-1_2a_2+1_2a_3;1.24143484297e-08;Q14_7;YES;Amont_C, Syst_Est_amont;1.28;0.0312;0.412;0.68
sim_0882;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_2__1_2a-1_2a_2+1_2a_4;1.24143484297e-08;Q14_7;YES;Amont_C, Syst_Est_amont;0.868;0.0161;0.313;8.6
sim_0883;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_2__1_2a-1_2a_3+1_2a_4;1.24143484297e-08;Q14_7;YES;Amont_C, Syst_Est_amont;0.858;0.0154;0.313;8.58
sim_0884;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_2__1_2a-1_2a_1+1_2a_2+1_2a_3;1.1274383034e-10;Q14_7;YES;Amont_C, Syst_Est_amont;1.28;0.0312;0.412;0.681
sim_0885;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_2__1_2a-1_2a_1+1_2a_2+1_2a_4;1.1274383034e-10;Q14_7;YES;Amont_C;0.877;0.0162;0.315;8.47
sim_0886;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_2__1_2a-1_2a_1+1_2a_3+1_2a_4;1.1274383034e-10;Q14_7;YES;Amont_C, Syst_Est_amont;0.866;0.0153;0.314;8.41
sim_0887;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_2__1_2a-1_2a_2+1_2a_3+1_2a_4;1.1274383034e-10;Q14_7;YES;Amont_C, Syst_Est_amont;0.855;0.0161;0.313;8.61
sim_0888;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_2__1_2a-1_2a_1+1_2a_2+1_2a_3+1_2a_4;1.02390966e-12;Q14_7;YES;Amont_C;0.864;0.0162;0.315;8.48
sim_0889;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_3__1_2a-1_2a_0;3.5742075e-05;Q14_7;YES;Amont_C, Syst_Est_amont;1.29;0.0331;0.41;1.12
sim_0890;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_3__1_2a-1_2a_1;3.22753901226e-07;Q14_7;YES;Amont_C, Syst_Est_amont;1.29;0.0333;0.41;1.11
sim_0891;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_3__1_2a-1_2a_2;3.22753901226e-07;Q14_7;YES;Amont_C, Syst_Est_amont;1.29;0.0331;0.41;1.09
sim_0892;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_3__1_2a-1_2a_3;3.22753901226e-07;Q14_7;YES;Amont_C, Syst_Est_amont;1.25;0.0331;0.41;1.14
sim_0893;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_3__1_2a-1_2a_4;3.22753901226e-07;Q14_7;YES;Amont_C, Syst_Est_amont;0.775;0.0144;0.302;10.4
sim_0894;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_3__1_2a-1_2a_1+1_2a_2;2.93116560145e-09;Q14_7;YES;Amont_C, Syst_Est_amont;1.29;0.0331;0.41;1.08
sim_0895;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_3__1_2a-1_2a_1+1_2a_3;2.93116560145e-09;Q14_7;YES;Amont_C, Syst_Est_amont;1.25;0.0333;0.41;1.12
sim_0896;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_3__1_2a-1_2a_1+1_2a_4;2.93116560145e-09;Q14_7;YES;Amont_C, Syst_Est_amont;0.806;0.0164;0.309;10.4
sim_0897;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_3__1_2a-1_2a_2+1_2a_3;2.93116560145e-09;Q14_7;YES;Amont_C, Syst_Est_amont;1.25;0.0331;0.41;1.1
sim_0898;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_3__1_2a-1_2a_2+1_2a_4;2.93116560145e-09;Q14_7;YES;Amont_C, Syst_Est_amont;0.777;0.0154;0.303;10.4
sim_0899;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_3__1_2a-1_2a_3+1_2a_4;2.93116560145e-09;Q14_7;YES;Amont_C, Syst_Est_amont;0.762;0.0144;0.302;10.4
sim_0900;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_3__1_2a-1_2a_1+1_2a_2+1_2a_3;2.66200710525e-11;Q14_7;YES;Amont_C, Syst_Est_amont;1.25;0.0331;0.41;1.08
sim_0901;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_3__1_2a-1_2a_1+1_2a_2+1_2a_4;2.66200710525e-11;Q14_7;YES;Amont_C;0.79;0.0163;0.307;10.3
sim_0902;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_3__1_2a-1_2a_1+1_2a_3+1_2a_4;2.66200710525e-11;Q14_7;YES;Amont_C, Syst_Est_amont;0.794;0.0165;0.309;10.4
sim_0903;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_3__1_2a-1_2a_2+1_2a_3+1_2a_4;2.66200710525e-11;Q14_7;YES;Amont_C, Syst_Est_amont;0.764;0.0154;0.303;10.4
sim_0904;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_3__1_2a-1_2a_1+1_2a_2+1_2a_3+1_2a_4;2.417564475e-13;Q14_7;YES;Amont_C;0.778;0.0163;0.307;10.3
sim_0905;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_0;2.67138e-05;Q14_7;YES;Amont_C;1.31;0.0313;0.412;0.767
sim_0906;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_1;2.4122782929e-07;Q14_7;YES;Amont_C;1.31;0.0312;0.412;0.723
sim_0907;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_2;2.4122782929e-07;Q14_7;YES;Amont_C;1.31;0.0312;0.412;0.738
sim_0908;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_3;2.4122782929e-07;Q14_7;YES;Amont_C;1.27;0.0312;0.412;0.764
sim_0909;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_4;2.4122782929e-07;Q14_7;YES;Amont_C;0.871;0.0154;0.313;8.66
sim_0910;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_1+1_2a_2;2.19076736994e-09;Q14_7;YES;Amont_C;1.31;0.0312;0.412;0.697
sim_0911;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_1+1_2a_3;2.19076736994e-09;Q14_7;YES;Amont_C;1.28;0.0312;0.412;0.722
sim_0912;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_1+1_2a_4;2.19076736994e-09;Q14_7;YES;Amont_C;0.872;0.0157;0.313;8.64
sim_0913;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_2+1_2a_3;2.19076736994e-09;Q14_7;YES;Amont_C;1.28;0.0312;0.412;0.735
sim_0914;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_2+1_2a_4;2.19076736994e-09;Q14_7;YES;Amont_C;0.867;0.016;0.313;8.71
sim_0915;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_3+1_2a_4;2.19076736994e-09;Q14_7;YES;Amont_C;0.857;0.0154;0.313;8.66
sim_0916;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_1+1_2a_2+1_2a_3;1.989597006e-11;Q14_7;YES;Amont_C;1.28;0.0312;0.412;0.697
sim_0917;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_1+1_2a_2+1_2a_4;1.989597006e-11;Q14_7;YES;Amont_C;0.871;0.0162;0.315;8.61
sim_0918;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_1+1_2a_3+1_2a_4;1.989597006e-11;Q14_7;YES;Amont_C;0.859;0.0157;0.313;8.64
sim_0919;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_2+1_2a_3+1_2a_4;1.989597006e-11;Q14_7;YES;Amont_C;0.854;0.016;0.313;8.72
sim_0920;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_2__1_2a-1_2a_1+1_2a_2+1_2a_3+1_2a_4;1.8068994e-13;Q14_7;YES;Amont_C;0.859;0.0163;0.315;8.62
sim_0921;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_3__1_2a-1_2a_0;6.307425e-06;Q14_7;YES;Amont_C;1.29;0.0331;0.41;1.3
sim_0922;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_3__1_2a-1_2a_1;5.69565708046e-08;Q14_7;YES;Amont_C;1.29;0.0332;0.41;1.18
sim_0923;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_3__1_2a-1_2a_2;5.69565708046e-08;Q14_7;YES;Amont_C;1.29;0.0331;0.41;1.22
sim_0924;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_3__1_2a-1_2a_3;5.69565708046e-08;Q14_7;YES;Amont_C;1.25;0.0331;0.41;1.31
sim_0925;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_3__1_2a-1_2a_4;5.69565708046e-08;Q14_7;YES;Amont_C;0.78;0.0147;0.303;10.5
sim_0926;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_3__1_2a-1_2a_1+1_2a_2;5.17264517902e-10;Q14_7;YES;Amont_C;1.29;0.0331;0.41;1.12
sim_0927;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_3__1_2a-1_2a_1+1_2a_3;5.17264517902e-10;Q14_7;YES;Amont_C;1.25;0.0333;0.41;1.18
sim_0928;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_3__1_2a-1_2a_1+1_2a_4;5.17264517903e-10;Q14_7;YES;Amont_C;0.786;0.0154;0.304;10.5
sim_0929;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_3__1_2a-1_2a_2+1_2a_3;5.17264517902e-10;Q14_7;YES;Amont_C;1.25;0.0331;0.41;1.22
sim_0930;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_3__1_2a-1_2a_2+1_2a_4;5.17264517903e-10;Q14_7;YES;Amont_C;0.776;0.0153;0.303;10.4
sim_0931;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_3__1_2a-1_2a_3+1_2a_4;5.17264517903e-10;Q14_7;YES;Amont_C;0.767;0.0148;0.303;10.5
sim_0932;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_3__1_2a-1_2a_1+1_2a_2+1_2a_3;4.6976595975e-12;Q14_7;YES;Amont_C;1.25;0.0331;0.41;1.13
sim_0933;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_3__1_2a-1_2a_1+1_2a_2+1_2a_4;4.6976595975e-12;Q14_7;YES;Amont_C;0.783;0.0161;0.306;10.4
sim_0934;scenario1;1_2a;1_1a-1_1a_2+1_1a_3__1_1b-1_1b_1+1_1b_3__1_2a-1_2a_1+1_2a_3+1_2a_4;4.6976595975e-12;Q14_7;YES;Amont_C;0.774;0.0154;0.305;10.5
